koi_disposition,koi_prad,koi_teq,koi_period
FALSE POSITIVE,2.48,2948,1.219049953
CANDIDATE,2.02,1642,5.1581317
FALSE POSITIVE,42.54,1364,3.9093143180000003
CANDIDATE,3.94,298,487.83894000000004
CANDIDATE,1.73,755,12.834857000000001
FALSE POSITIVE,0.54,753,0.53482911
CANDIDATE,1.88,840,12.54474243
FALSE POSITIVE,0.4,1984,0.566789763
FALSE POSITIVE,0.7,1559,2.31610674
FALSE POSITIVE,85.77,685,281.509095
FALSE POSITIVE,2.4,1447,3.98855869
CANDIDATE,1.58,947,5.70509519
FALSE POSITIVE,44.0,680,13.63948043
FALSE POSITIVE,0.66,907,1.81993557
CANDIDATE,1.01,899,10.8614163
CANDIDATE,1.59,1057,11.49589567
CONFIRMED,2.53,330,153.979362
FALSE POSITIVE,2.18,336,116.30179299999999
CANDIDATE,1.61,230,641.60204
CANDIDATE,2.61,346,264.466625
FALSE POSITIVE,2.04,3204,0.5413963629999999
FALSE POSITIVE,99.66,1212,9.58405667
FALSE POSITIVE,0.9,1991,1.06995136
FALSE POSITIVE,0.92,2142,0.5366496999999999
CANDIDATE,3.28,1462,8.2553499
FALSE POSITIVE,102.31,793,24.2382418
CANDIDATE,0.84,713,6.65171459
FALSE POSITIVE,69.11,2094,1.0755770690000002
FALSE POSITIVE,48.67,941,4.800232532
CANDIDATE,3.86,4900,1.75173647
FALSE POSITIVE,146.47,1068,33.15947581
FALSE POSITIVE,89.55,1246,20.7106853
FALSE POSITIVE,47.96,864,31.95303877
FALSE POSITIVE,0.95,521,31.971809999999998
FALSE POSITIVE,1.21,1820,0.981399749
CANDIDATE,1.73,635,15.07277287
FALSE POSITIVE,0.79,1395,2.97599368
FALSE POSITIVE,3.38,517,137.396194
FALSE POSITIVE,78.77,421,100.303613
CANDIDATE,56.11,344,199.44241340000002
FALSE POSITIVE,14.5,1215,45.680876
CANDIDATE,1.07,1422,2.43135542
FALSE POSITIVE,55.26,1642,1.795273026
FALSE POSITIVE,68.05,929,16.29421371
CANDIDATE,0.9,864,8.0018897
FALSE POSITIVE,91.21,2941,0.82206761
FALSE POSITIVE,28.97,1040,8.9648813
FALSE POSITIVE,34.37,871,7.448375935
FALSE POSITIVE,75.64,1696,2.071939672
FALSE POSITIVE,28.15,1867,0.967073359
FALSE POSITIVE,2.03,567,25.9522913
FALSE POSITIVE,64.04,1319,4.292599453999999
FALSE POSITIVE,71.49,1266,4.305917719
FALSE POSITIVE,56.62,655,25.32169873
FALSE POSITIVE,188.55,1446,8.627475562
FALSE POSITIVE,2.44,246,498.68845
FALSE POSITIVE,2.55,209,563.9485400000001
FALSE POSITIVE,1.16,2371,2.21701025
FALSE POSITIVE,0.48,2783,0.566800593
FALSE POSITIVE,0.64,1693,0.7054553490000001
CANDIDATE,0.85,1498,0.849362238
FALSE POSITIVE,2.17,392,224.59105499999998
CANDIDATE,2.19,695,26.524553000000004
FALSE POSITIVE,2.87,290,289.490952
FALSE POSITIVE,2.28,5513,0.534109403
FALSE POSITIVE,26.81,1825,0.502807253
FALSE POSITIVE,3.09,493,153.521361
FALSE POSITIVE,1.73,406,76.37924
CANDIDATE,1.29,597,61.611129000000005
FALSE POSITIVE,61.35,1243,16.832079800000002
CANDIDATE,12.35,1191,34.650636799999994
FALSE POSITIVE,0.76,1468,0.905672916
FALSE POSITIVE,0.68,3190,1.14073528
FALSE POSITIVE,49.21,642,12.59165638
CANDIDATE,1.14,1999,2.46506501
FALSE POSITIVE,1.4,483,41.81145
FALSE POSITIVE,35.61,717,18.74072534
FALSE POSITIVE,19.43,728,4.944927575
FALSE POSITIVE,1.44,634,12.4227918
FALSE POSITIVE,32.12,950,4.429633087
FALSE POSITIVE,1.88,1326,4.2742605000000005
FALSE POSITIVE,9.76,2501,2.32539968
CANDIDATE,0.64,579,3.09872834
CANDIDATE,2.01,288,129.222771
CANDIDATE,0.7,1253,4.25907841
CANDIDATE,1.3,1039,4.83014159
FALSE POSITIVE,15.33,2109,0.7058162029999999
FALSE POSITIVE,1.14,109,480.03759
FALSE POSITIVE,0.79,3114,0.566792936
FALSE POSITIVE,2.03,432,24.2783801
FALSE POSITIVE,2.69,1000,8.80854183
CANDIDATE,1.25,875,6.60180003
FALSE POSITIVE,0.93,1665,1.45728997
FALSE POSITIVE,1.88,730,21.8660922
CANDIDATE,2.15,305,382.5891
FALSE POSITIVE,2.08,254,452.10093
FALSE POSITIVE,1.96,583,103.284757
CANDIDATE,1.62,687,32.4185265
CANDIDATE,1.0,1180,2.28494301
FALSE POSITIVE,1.03,1068,5.243978299999999
FALSE POSITIVE,60.26,996,3.989144446
FALSE POSITIVE,103.98,3442,0.93374699
FALSE POSITIVE,77.25,529,45.43324862
FALSE POSITIVE,0.9,1812,2.03742712
FALSE POSITIVE,2.97,1533,4.5638537
FALSE POSITIVE,60.59,1152,9.449438672000001
FALSE POSITIVE,57.95,670,15.92663277
CANDIDATE,0.98,999,8.832419300000002
FALSE POSITIVE,62.55,1453,3.693702974
FALSE POSITIVE,49.46,470,67.41958542
FALSE POSITIVE,0.98,632,11.9283194
FALSE POSITIVE,69.66,787,10.303355999999999
FALSE POSITIVE,47.55,1225,2.892087553
CANDIDATE,0.79,793,8.361373200000001
CANDIDATE,0.64,343,12.928455300000001
CANDIDATE,1.75,999,3.74318005
FALSE POSITIVE,54.91,441,106.17593810000001
CANDIDATE,52.16,235,394.6781627
FALSE POSITIVE,52.69,627,10.9938268
FALSE POSITIVE,266.99,1564,0.594276199
FALSE POSITIVE,2.42,957,45.5827119
FALSE POSITIVE,515.07,3638,2.858879267
FALSE POSITIVE,3.91,3730,0.6033515220000001
CANDIDATE,3.66,274,303.22637599999996
FALSE POSITIVE,0.89,592,37.7935113
CANDIDATE,0.87,825,8.67237968
FALSE POSITIVE,73.04,1221,1.88984957
FALSE POSITIVE,25.25,789,16.43435283
FALSE POSITIVE,39.98,1553,0.8436512740000001
FALSE POSITIVE,63.46,682,17.44564047
CANDIDATE,1.14,1199,3.84615171
FALSE POSITIVE,0.84,3459,0.61566096
FALSE POSITIVE,2.16,2033,2.61844178
FALSE POSITIVE,57.97,597,19.40669392
CANDIDATE,1.51,667,4.84847245
FALSE POSITIVE,58.48,659,24.26168383
FALSE POSITIVE,37.51,1225,8.667826242
FALSE POSITIVE,10.85,728,15.71377375
CANDIDATE,1.02,801,12.654896
FALSE POSITIVE,5.65,2615,2.97606298
CANDIDATE,1.36,914,5.8229815
FALSE POSITIVE,1.05,1059,1.8066314319999999
FALSE POSITIVE,0.93,2205,0.91849333
CANDIDATE,34.23,1530,0.76757669
FALSE POSITIVE,9.32,2373,0.530972263
FALSE POSITIVE,78.24,1485,3.4816575889999997
CANDIDATE,30.25,323,279.036565
FALSE POSITIVE,63.99,1233,7.544804312
FALSE POSITIVE,601.32,749,20.42723232
FALSE POSITIVE,0.68,1993,0.364860478
FALSE POSITIVE,1.67,168,379.63135
FALSE POSITIVE,2.66,338,186.59466
CANDIDATE,48.93,2049,7.1555473979999995
CANDIDATE,1.79,468,49.1782244
CANDIDATE,1.89,863,22.7783121
FALSE POSITIVE,64.66,1080,18.52782408
FALSE POSITIVE,77.1,745,63.52017525
FALSE POSITIVE,40.61,1604,0.721624431
CANDIDATE,26.55,756,17.381622399999998
FALSE POSITIVE,618.37,5205,0.974477904
CANDIDATE,19.07,574,5.15998178
FALSE POSITIVE,35.62,1169,2.479948394
CANDIDATE,18.94,4477,1.320499473
FALSE POSITIVE,45.87,1141,8.947426242
FALSE POSITIVE,25.8,1123,5.902596817999999
CONFIRMED,0.75,1872,0.762132307
CANDIDATE,0.68,1318,4.02664625
FALSE POSITIVE,29.74,1091,4.318726936
FALSE POSITIVE,0.96,793,8.653237800000001
FALSE POSITIVE,43.08,554,37.59406667
CANDIDATE,0.92,1135,2.68814059
FALSE POSITIVE,15.68,2946,1.5765874
FALSE POSITIVE,103.41,2619,1.3872067240000001
FALSE POSITIVE,92.34,1813,2.243015737
FALSE POSITIVE,115.49,2689,1.5415309190000002
FALSE POSITIVE,1.82,3565,0.523493764
FALSE POSITIVE,1.2,605,27.765596000000002
CANDIDATE,1.63,682,21.1579573
CANDIDATE,2.05,327,232.04032599999996
CONFIRMED,1.72,799,5.34264143
CANDIDATE,1.31,802,11.849635099999999
FALSE POSITIVE,0.86,1867,0.7337264520000001
FALSE POSITIVE,0.67,1518,2.00383703
FALSE POSITIVE,0.55,1656,0.566809491
FALSE POSITIVE,36.72,1357,1.51264208
CANDIDATE,1.3,829,6.933574
FALSE POSITIVE,1.23,1878,0.6918239909999999
CANDIDATE,2.44,2001,3.773744
FALSE POSITIVE,11.67,763,7.2949175
FALSE POSITIVE,325.51,3989,0.905677864
CANDIDATE,19.36,1133,1.608363345
CANDIDATE,3.16,416,103.42698730000001
FALSE POSITIVE,0.81,1300,0.792023257
FALSE POSITIVE,6.85,3569,0.8663448159999999
FALSE POSITIVE,52.64,2246,17.51191534
CANDIDATE,1.74,506,64.1983721
FALSE POSITIVE,231.93,2816,3.044771557
FALSE POSITIVE,93.94,566,15.92699063
FALSE POSITIVE,60.99,1448,2.179924994
FALSE POSITIVE,2.45,202,231.364508
CANDIDATE,2.09,300,211.33086699999998
FALSE POSITIVE,70.62,1403,2.6228301
FALSE POSITIVE,1.39,286,399.49671
FALSE POSITIVE,1.52,459,117.684591
CANDIDATE,140.14,1083,42.294739
CANDIDATE,1.45,588,17.369511199999998
FALSE POSITIVE,75.11,2010,3.454241684
FALSE POSITIVE,0.89,2432,0.566790294
FALSE POSITIVE,41.17,819,7.11879848
FALSE POSITIVE,0.55,1344,0.566801906
CANDIDATE,0.43,1537,0.576732089
CANDIDATE,1.1,1132,7.1969168
FALSE POSITIVE,0.58,1366,1.75643185
FALSE POSITIVE,63.57,481,60.2976774
FALSE POSITIVE,56.59,1241,2.521245368
FALSE POSITIVE,46.75,1724,0.8920617340000001
FALSE POSITIVE,39.18,392,73.89416352
FALSE POSITIVE,178.47,1972,9.455586047
FALSE POSITIVE,0.92,1866,1.23516416
FALSE POSITIVE,180.25,960,32.00381564
FALSE POSITIVE,85.76,907,14.19984009
FALSE POSITIVE,0.92,1174,2.17814186
FALSE POSITIVE,0.52,1104,3.72273683
FALSE POSITIVE,0.58,1312,1.5403997319999998
FALSE POSITIVE,1.77,231,588.10504
FALSE POSITIVE,71.79,602,214.715417
FALSE POSITIVE,31.15,1156,6.807284200000001
FALSE POSITIVE,79.21,1547,12.42592247
FALSE POSITIVE,31.71,930,5.554227226
FALSE POSITIVE,0.62,2557,0.566801506
FALSE POSITIVE,1.12,1665,0.9486835709999999
FALSE POSITIVE,79.23,2057,3.2582494719999997
FALSE POSITIVE,48.72,1007,4.608901433
CANDIDATE,140.49,2029,1.74336627
CANDIDATE,1.04,942,5.60682001
FALSE POSITIVE,83.5,1551,2.6300906090000002
FALSE POSITIVE,46.42,503,37.87848359
FALSE POSITIVE,20.88,1148,3.6939511680000003
FALSE POSITIVE,90.32,1108,5.579631021
FALSE POSITIVE,146.33,1082,26.95123768
FALSE POSITIVE,1.53,215,611.09299
FALSE POSITIVE,36.25,1024,5.462689263
FALSE POSITIVE,12.6,3320,1.039370613
FALSE POSITIVE,45.65,628,11.56797473
FALSE POSITIVE,1.23,685,7.51509713
FALSE POSITIVE,200.24,2689,3.50474265
FALSE POSITIVE,50.23,813,7.09520543
CANDIDATE,9.3,409,486.77832
FALSE POSITIVE,1.04,409,25.949325299999998
CANDIDATE,4.6,458,198.6004
FALSE POSITIVE,2.54,150,559.28332
FALSE POSITIVE,39.78,878,171.69799
FALSE POSITIVE,2.76,319,142.685885
FALSE POSITIVE,2.92,1044,4.08029328
CANDIDATE,1.17,728,11.83271013
FALSE POSITIVE,5.37,509,297.113395
FALSE POSITIVE,291.01,1472,15.32763411
FALSE POSITIVE,115.45,2328,1.489442254
CANDIDATE,0.92,625,21.980467
FALSE POSITIVE,0.36,1893,0.933746709
FALSE POSITIVE,7.12,388,677.35794
CANDIDATE,1.2,1205,3.33930957
CONFIRMED,0.68,1081,3.87594316
FALSE POSITIVE,151.0,1390,9.524076544
FALSE POSITIVE,0.86,1107,12.422524000000001
FALSE POSITIVE,55.22,655,53.220417000000005
FALSE POSITIVE,94.2,2234,1.559360638
FALSE POSITIVE,41.68,672,21.14245855
CANDIDATE,1.03,1306,3.39401963
CANDIDATE,1.04,1177,6.63448023
FALSE POSITIVE,53.0,674,21.53926924
CANDIDATE,0.93,788,11.772814599999998
FALSE POSITIVE,0.97,2847,1.20693963
FALSE POSITIVE,31.98,1392,1.013922622
FALSE POSITIVE,5.91,1460,0.6915611909999999
FALSE POSITIVE,37.5,1919,0.676990194
FALSE POSITIVE,1.92,205,533.6593
FALSE POSITIVE,48.18,217,472.2265706
FALSE POSITIVE,1.85,226,392.72811
CANDIDATE,1.52,392,140.884533
FALSE POSITIVE,16.67,925,66.247851
CANDIDATE,1.14,598,20.5142642
FALSE POSITIVE,52.18,1678,4.592401261
CANDIDATE,1.48,900,9.13315062
FALSE POSITIVE,51.47,1104,10.4032399
CANDIDATE,1.35,780,8.47484677
FALSE POSITIVE,2.99,3550,0.503201954
FALSE POSITIVE,1.63,234,593.19521
FALSE POSITIVE,29.17,1298,1.307761491
FALSE POSITIVE,1.53,2860,1.7609276000000003
FALSE POSITIVE,0.86,2103,0.592618966
FALSE POSITIVE,1.5,2411,0.566796331
FALSE POSITIVE,21.63,7584,0.566793614
FALSE POSITIVE,24.7,221,439.10769689999995
FALSE POSITIVE,32.48,1086,10.81589054
FALSE POSITIVE,40.11,1486,2.991884392
FALSE POSITIVE,0.91,2121,0.759755409
FALSE POSITIVE,1.13,2667,0.93891532
FALSE POSITIVE,126.77,4370,1.140133012
FALSE POSITIVE,26.71,1286,1.208524388
FALSE POSITIVE,81.49,1416,5.197420145
FALSE POSITIVE,0.58,2978,0.562006231
FALSE POSITIVE,34.98,1144,14.31315739
FALSE POSITIVE,0.75,2191,0.580724809
FALSE POSITIVE,41.44,1543,2.53021
CONFIRMED,1.07,797,23.622357100000002
CONFIRMED,4.98,668,31.827648999999997
CANDIDATE,1.01,1620,3.226232203
CANDIDATE,1.3,1156,5.29655591
FALSE POSITIVE,1.59,1643,0.379412331
FALSE POSITIVE,60.74,2359,0.75509861
FALSE POSITIVE,1.55,4952,0.594003994
FALSE POSITIVE,51.64,852,183.836254
CANDIDATE,2.25,204,392.601892
FALSE POSITIVE,3.57,258,351.204993
FALSE POSITIVE,36.62,804,8.460438928
FALSE POSITIVE,49.16,2271,0.958116585
FALSE POSITIVE,1.9,3049,0.555973803
FALSE POSITIVE,45.85,1435,1.992098705
FALSE POSITIVE,34.14,4454,2.2227289
FALSE POSITIVE,0.94,2238,0.5421226170000001
FALSE POSITIVE,2.09,1818,0.73975345
FALSE POSITIVE,1.1,921,8.39140024
FALSE POSITIVE,3.75,261,352.71009100000003
FALSE POSITIVE,1.87,4893,0.532493086
FALSE POSITIVE,0.74,1578,1.41435861
FALSE POSITIVE,0.83,2403,0.812678859
FALSE POSITIVE,1.23,969,8.4879444
FALSE POSITIVE,24.87,1750,1.63345402
CANDIDATE,5.82,871,28.64338839
FALSE POSITIVE,85.25,1719,6.63449721
FALSE POSITIVE,0.8,1562,1.50650136
CANDIDATE,1.37,1480,1.570592397
FALSE POSITIVE,37.88,706,43.142257
CANDIDATE,3.32,1337,11.945137599999999
FALSE POSITIVE,117.25,6037,3.381607
FALSE POSITIVE,2.11,257,322.50741
FALSE POSITIVE,2.19,279,373.8716
FALSE POSITIVE,32.31,827,171.046664
FALSE POSITIVE,34.7,1816,0.7998683540000001
FALSE POSITIVE,2.5,336,345.7671
FALSE POSITIVE,2.5,202,350.34114
FALSE POSITIVE,40.48,231,363.97165
FALSE POSITIVE,3.17,225,395.23753
FALSE POSITIVE,1.72,325,385.97241
FALSE POSITIVE,78.77,1364,89.667675
FALSE POSITIVE,4633.66,9791,2.183517999
FALSE POSITIVE,23.61,2309,9.4022333
FALSE POSITIVE,83.16,2095,1.306220168
FALSE POSITIVE,67.11,579,25.70600117
CANDIDATE,1.47,837,25.0032023
FALSE POSITIVE,1.48,2358,0.643703667
CANDIDATE,1.36,1383,3.79437277
FALSE POSITIVE,1.1,817,7.04716175
CANDIDATE,1.03,215,502.25647999999995
FALSE POSITIVE,1.35,1805,0.609668222
FALSE POSITIVE,0.92,974,7.02932339
CONFIRMED,0.66,455,1.8651141930000001
FALSE POSITIVE,65.37,2195,2.99540439
FALSE POSITIVE,1.55,1705,0.784031658
CONFIRMED,2.72,616,31.0033072
CANDIDATE,1.72,513,19.18109525
FALSE POSITIVE,1.18,2599,1.213742728
CANDIDATE,1.7,267,225.48805
FALSE POSITIVE,2.35,281,366.74866000000003
FALSE POSITIVE,0.18,433,0.93374894
FALSE POSITIVE,0.84,2082,0.7345486240000001
FALSE POSITIVE,2.22,241,317.99484
FALSE POSITIVE,2.43,269,614.39054
CANDIDATE,1.69,315,578.88761
FALSE POSITIVE,5.75,568,238.561202
CANDIDATE,250.2,1997,218.771117
FALSE POSITIVE,29.24,270,370.2402
FALSE POSITIVE,79.51,8986,1.6749811999999997
FALSE POSITIVE,76.66,492,307.94735719999994
FALSE POSITIVE,5.02,304,277.25118
FALSE POSITIVE,45.91,1223,1.5601585619999998
FALSE POSITIVE,0.85,493,8.65311903
FALSE POSITIVE,2.18,2945,1.288046428
FALSE POSITIVE,86.12,1603,3.457078812
FALSE POSITIVE,1.72,1882,0.776950288
FALSE POSITIVE,2.37,242,358.96247
FALSE POSITIVE,2.7,263,358.96844
CANDIDATE,1.18,865,8.4795266
CONFIRMED,1.35,841,7.76845639
FALSE POSITIVE,4.69,1958,2.4045569490000003
FALSE POSITIVE,2.29,1608,0.941603153
CANDIDATE,2.31,1034,7.16520428
FALSE POSITIVE,4.56,611,22.32423657
FALSE POSITIVE,4.48,858,375.408923
FALSE POSITIVE,0.78,1421,2.17812769
FALSE POSITIVE,0.64,1993,0.93373895
FALSE POSITIVE,0.48,2097,0.93373718
CANDIDATE,2.33,216,359.33831000000004
FALSE POSITIVE,1.91,221,213.20197799999997
FALSE POSITIVE,15.03,955,77.773042
FALSE POSITIVE,55.75,384,381.782641
FALSE POSITIVE,0.47,134,354.7897
FALSE POSITIVE,2.13,316,235.544698
FALSE POSITIVE,1.35,347,293.38641
FALSE POSITIVE,2.24,190,677.56282
CANDIDATE,2.2,402,66.716453
FALSE POSITIVE,2.55,259,371.21205
FALSE POSITIVE,71.66,989,190.783023
FALSE POSITIVE,37.93,693,5.270733213
FALSE POSITIVE,164.02,1294,11.02520205
CANDIDATE,2.66,456,219.20578999999998
FALSE POSITIVE,76.18,679,58.873429
CANDIDATE,2.66,1156,23.266633
FALSE POSITIVE,8.73,4748,0.687506554
FALSE POSITIVE,2.01,268,472.071079
CONFIRMED,5.14,512,57.689621200000005
CONFIRMED,1.49,545,12.90467523
CONFIRMED,1.74,647,24.3344939
CONFIRMED,1.49,2335,0.984941669
CONFIRMED,2.78,396,48.4313003
FALSE POSITIVE,0.79,1662,0.9337491
FALSE POSITIVE,0.64,2126,0.93374417
FALSE POSITIVE,0.63,1863,0.9337465
FALSE POSITIVE,0.7,1743,0.93371631
FALSE POSITIVE,3.13,217,260.02265
FALSE POSITIVE,33.2,331,443.66
FALSE POSITIVE,34.52,699,72.6549842
FALSE POSITIVE,1.89,252,379.42818
FALSE POSITIVE,2.88,271,371.90464
FALSE POSITIVE,1.9,353,362.85801000000004
FALSE POSITIVE,14.33,382,384.558321
FALSE POSITIVE,1.48,253,397.72733
FALSE POSITIVE,49.36,554,17.52782681
FALSE POSITIVE,1.29,1598,0.6047554620000001
CANDIDATE,1.24,1201,5.21395046
FALSE POSITIVE,75.09,1197,7.002865192000001
CANDIDATE,3.0,228,455.62395
FALSE POSITIVE,39.59,595,508.807642
CANDIDATE,1.0,1112,5.4398032999999995
FALSE POSITIVE,1.39,1697,1.52593737
FALSE POSITIVE,2.65,260,373.74691
FALSE POSITIVE,52.87,2721,1.4563833990000001
CANDIDATE,1.86,330,188.881049
FALSE POSITIVE,137.54,3791,1.07383154
FALSE POSITIVE,1.33,1312,2.9322508999999997
FALSE POSITIVE,1.33,1055,4.98845099
CONFIRMED,1.19,1703,0.664074145
FALSE POSITIVE,1.11,2324,0.328686504
FALSE POSITIVE,0.61,1682,0.93376131
FALSE POSITIVE,0.4,1019,0.93376021
FALSE POSITIVE,0.57,1904,0.93373591
FALSE POSITIVE,0.66,1793,0.93374911
FALSE POSITIVE,2.01,258,312.61007
FALSE POSITIVE,2.74,223,429.60143
FALSE POSITIVE,84.37,815,197.37704
FALSE POSITIVE,2.41,385,203.8406
FALSE POSITIVE,0.85,672,14.395425
FALSE POSITIVE,37.37,789,231.157554
FALSE POSITIVE,2.0,236,495.06538
FALSE POSITIVE,1.18,245,595.78152
FALSE POSITIVE,26.93,604,365.709623
FALSE POSITIVE,56.33,876,7.841066931
FALSE POSITIVE,57.06,1891,2.213964145
FALSE POSITIVE,67.24,1701,2.525386934
FALSE POSITIVE,41.52,1460,1.587485742
FALSE POSITIVE,2.03,188,488.67352999999997
FALSE POSITIVE,3.5,259,322.48381
FALSE POSITIVE,1.28,2206,0.474811162
FALSE POSITIVE,0.46,2343,0.664727127
FALSE POSITIVE,0.62,1993,1.33250451
FALSE POSITIVE,19.3,557,333.486169
FALSE POSITIVE,1.96,232,321.02094
FALSE POSITIVE,8.13,265,424.62334500000003
FALSE POSITIVE,15.34,748,145.750554
FALSE POSITIVE,1.08,1736,1.28805834
FALSE POSITIVE,0.95,1816,0.777663575
CANDIDATE,1.72,1283,3.84822189
CONFIRMED,1.66,1090,2.79590004
CANDIDATE,2.34,1472,3.375716723
FALSE POSITIVE,0.39,1538,0.573762943
FALSE POSITIVE,81.42,2523,1.072934147
FALSE POSITIVE,1.18,2008,2.61854596
FALSE POSITIVE,0.83,1755,1.1051238829999999
FALSE POSITIVE,2.8,485,212.76049500000002
FALSE POSITIVE,25.09,1143,73.83685799999999
FALSE POSITIVE,2.52,253,402.41511
FALSE POSITIVE,34.25,250,369.28177
FALSE POSITIVE,8.92,355,462.46358899999996
CANDIDATE,7.67,412,490.63940999999994
CANDIDATE,1.36,240,331.55459
FALSE POSITIVE,52.18,1936,0.939375593
FALSE POSITIVE,142.04,753,53.64708486
CANDIDATE,0.85,888,7.702172900000001
FALSE POSITIVE,95.83,2941,0.449249224
FALSE POSITIVE,157.33,3145,1.613014741
CONFIRMED,1.09,220,384.847556
FALSE POSITIVE,136.64,2141,1.549979213
FALSE POSITIVE,1.5,363,125.288206
FALSE POSITIVE,2.6,315,533.47707
FALSE POSITIVE,36.0,2459,0.603086711
FALSE POSITIVE,0.63,1427,0.93378068
FALSE POSITIVE,0.63,1895,0.93374635
CANDIDATE,50.93,676,384.37706000000003
FALSE POSITIVE,38.4,283,372.086704
FALSE POSITIVE,0.59,1949,0.93372261
FALSE POSITIVE,1.45,3158,0.9438885
FALSE POSITIVE,23.41,1693,1.56859048
CANDIDATE,1.39,864,8.98826122
CANDIDATE,2.89,1110,21.1181653
CONFIRMED,2.13,276,46.82767725
CONFIRMED,2.25,509,7.203855862
CONFIRMED,3.53,1163,7.256962446
CANDIDATE,0.97,208,395.13138
CANDIDATE,0.68,1548,0.770658979
CANDIDATE,0.64,1060,4.631891400000001
CANDIDATE,2.23,208,362.13187
FALSE POSITIVE,21.66,2408,0.7864839229999999
CANDIDATE,0.72,578,3.65034525
CANDIDATE,1.12,505,43.9438891
FALSE POSITIVE,115.94,3302,40.244826
FALSE POSITIVE,2.27,229,380.294204
FALSE POSITIVE,1.82,212,315.81065
FALSE POSITIVE,2.0,203,527.68601
CANDIDATE,1.96,383,309.191789
FALSE POSITIVE,5.4,682,99.299502
FALSE POSITIVE,1.2,203,371.47786
CANDIDATE,0.95,226,400.11482
FALSE POSITIVE,1.58,3622,0.5108044970000001
FALSE POSITIVE,92.08,1699,4.00770453
FALSE POSITIVE,133.79,1360,4.254417651
FALSE POSITIVE,0.67,1724,0.790049989
CANDIDATE,1.38,891,8.507351199999999
FALSE POSITIVE,1.96,278,406.45737
FALSE POSITIVE,0.83,1284,3.06026014
FALSE POSITIVE,1.69,1795,3.54828691
CANDIDATE,0.57,2074,0.719741
FALSE POSITIVE,0.62,1048,6.0962602
CANDIDATE,2.48,1623,8.2766028
FALSE POSITIVE,2.33,226,234.52444500000001
CANDIDATE,1.98,208,302.34971
CANDIDATE,7.33,885,43.9088053
CANDIDATE,1.41,1165,5.61357653
CONFIRMED,1.87,240,92.7495777
FALSE POSITIVE,51.33,685,29.365720399999997
FALSE POSITIVE,105.66,3654,1.035329922
FALSE POSITIVE,0.68,1321,3.04463691
CANDIDATE,1.37,187,377.67241
FALSE POSITIVE,7.9,389,383.93732400000005
CANDIDATE,1.24,942,10.7781558
FALSE POSITIVE,2.52,2197,4.17363793
FALSE POSITIVE,2.33,328,244.58323
FALSE POSITIVE,1.01,370,185.83013
FALSE POSITIVE,22.36,537,363.346158
FALSE POSITIVE,1.97,242,303.91225
FALSE POSITIVE,2.04,265,539.214259
FALSE POSITIVE,1.8,298,343.56446
FALSE POSITIVE,1.41,404,54.432903
FALSE POSITIVE,1.71,230,235.20612999999997
FALSE POSITIVE,83.69,1627,1.7213137790000002
FALSE POSITIVE,132.05,2107,2.0151524640000003
FALSE POSITIVE,92.28,1182,14.44312745
FALSE POSITIVE,159.34,2577,3.79654367
CANDIDATE,0.37,943,1.58487898
FALSE POSITIVE,1.35,2165,0.805267592
FALSE POSITIVE,0.74,1182,3.7228679
FALSE POSITIVE,0.88,1661,0.56678228
FALSE POSITIVE,1.2,1766,1.71024931
CANDIDATE,1.52,1667,5.3360574
FALSE POSITIVE,1.8,319,309.933134
FALSE POSITIVE,3.64,264,375.17737
FALSE POSITIVE,0.54,1663,1.65746034
FALSE POSITIVE,1.89,217,508.04103
CANDIDATE,1.03,865,8.16733851
CANDIDATE,1.8,883,6.46004728
CANDIDATE,1.2,989,7.095639500000001
CONFIRMED,2.2,566,5.53609368
FALSE POSITIVE,0.89,577,20.004714
CANDIDATE,2.12,624,22.6432436
FALSE POSITIVE,1.31,243,350.65157999999997
FALSE POSITIVE,0.89,1057,4.18587282
CANDIDATE,2.33,437,275.5603
CANDIDATE,1.33,247,379.67276
CANDIDATE,6.81,464,278.38935
FALSE POSITIVE,2.38,354,185.243906
CANDIDATE,1.73,1323,7.868712299999999
CANDIDATE,1.19,922,9.9105786
FALSE POSITIVE,39.59,1978,0.808106001
FALSE POSITIVE,1.68,274,391.33068
FALSE POSITIVE,1.46,202,85.9770426
FALSE POSITIVE,27.77,228,370.94353
FALSE POSITIVE,1.55,655,30.626192699999997
FALSE POSITIVE,36.37,264,364.42189
FALSE POSITIVE,2.54,304,269.331027
FALSE POSITIVE,0.85,3163,0.646523404
FALSE POSITIVE,72.82,2464,0.855763492
FALSE POSITIVE,49.49,582,8.429438192000001
FALSE POSITIVE,0.84,1727,1.33258375
CANDIDATE,1.26,904,14.1011023
CANDIDATE,2.07,203,433.22046100000006
FALSE POSITIVE,0.94,1451,1.99492332
CANDIDATE,0.97,892,5.44085762
FALSE POSITIVE,1.53,2709,0.887691177
FALSE POSITIVE,122.64,14667,0.566793534
FALSE POSITIVE,2.22,346,350.514
FALSE POSITIVE,10.28,287,431.51734000000005
CANDIDATE,3.12,293,364.98242
FALSE POSITIVE,2.0,230,447.97028
FALSE POSITIVE,2.28,218,472.6038
FALSE POSITIVE,3.45,2097,0.933745798
FALSE POSITIVE,2.41,757,31.9729501
FALSE POSITIVE,1.66,1120,5.76556718
CONFIRMED,3.11,441,86.1160885
FALSE POSITIVE,0.67,2299,0.536654028
FALSE POSITIVE,0.69,1131,1.08908149
